args
 Namespace(samples=4, concat=8, runs=1, latent_size=10, dataset='cocitationciteseer', seed=42, epochs=1000, lr=0.01, weight_decay=0.0005, hidden=64, dropout=0.5, batch_size=128, tem=0.5, lam=1.0, pretrain_epochs=8, pretrain_lr=0.05, conditional=True, update_epochs=20, num_models=100, warmup=200, use_mediator=False, cuda=False)
This is cocitation_citeseer dataset:
  ->  num_classes
  ->  num_vertices
  ->  num_edges
  ->  dim_features
  ->  features
  ->  edge_list
  ->  labels
  ->  train_mask
  ->  val_mask
  ->  test_mask
Please try `data['name']` to get the specified data.
Run Train:   0%|          | 0/1 [00:00<?, ?it/s]/users/Min/miniconda/envs/hy/lib/python3.9/site-packages/torch/nn/functional.py:1967: UserWarning: nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.
  warnings.warn("nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.")
Run:01 Epoch: 0001 loss_train: 1.7891 loss_val: 1.7785
Run:01 Epoch: 0002 loss_train: 1.7789 loss_val: 1.7648
Run:01 Epoch: 0003 loss_train: 1.7671 loss_val: 1.7555
Run:01 Epoch: 0004 loss_train: 1.7608 loss_val: 1.7551
Run:01 Epoch: 0005 loss_train: 1.7644 loss_val: 1.7592
Run:01 Epoch: 0006 loss_train: 1.7735 loss_val: 1.7570
Run:01 Epoch: 0007 loss_train: 1.7727 loss_val: 1.7491
Run:01 Epoch: 0008 loss_train: 1.7620 loss_val: 1.7421
Run:01 Epoch: 0009 loss_train: 1.7510 loss_val: 1.7369
Run:01 Epoch: 0010 loss_train: 1.7426 loss_val: 1.7321
Run:01 Epoch: 0011 loss_train: 1.7370 loss_val: 1.7280
Run:01 Epoch: 0012 loss_train: 1.7324 loss_val: 1.7244
Run:01 Epoch: 0013 loss_train: 1.7292 loss_val: 1.7203
Run:01 Epoch: 0014 loss_train: 1.7250 loss_val: 1.7148
Run:01 Epoch: 0015 loss_train: 1.7197 loss_val: 1.7067
Run:01 Epoch: 0016 loss_train: 1.7112 loss_val: 1.6974
Run:01 Epoch: 0017 loss_train: 1.6991 loss_val: 1.6872
Run:01 Epoch: 0018 loss_train: 1.6864 loss_val: 1.6764
Run:01 Epoch: 0019 loss_train: 1.6751 loss_val: 1.6654
Run:01 Epoch: 0020 loss_train: 1.6624 loss_val: 1.6537
Run:01 Epoch: 0021 loss_train: 1.6489 loss_val: 1.6407
Run:01 Epoch: 0022 loss_train: 1.6345 loss_val: 1.6267
Run:01 Epoch: 0023 loss_train: 1.6179 loss_val: 1.6113
Run:01 Epoch: 0024 loss_train: 1.5997 loss_val: 1.5944
Run:01 Epoch: 0025 loss_train: 1.5818 loss_val: 1.5770
Run:01 Epoch: 0026 loss_train: 1.5615 loss_val: 1.5591
